processo,job_type,produto,job_id,job_name,qtd_ok,exito,fallo,fallo,fim,time,pol/sec,usuario
JOB,Rescind Policy with Unpaid or Canceled Premium,ScotiabankGAPAutopartesSucursales,477917,Rescind Unpaid - GAPAutopartesSucursales,0,0,0,20/01/2023 7:30,20/01/2023 7:30,13,0,
JOB,Rescind Policy with Unpaid or Canceled Premium,ScotiabankGAPAutopartesTMK,477918,Rescind Unpaid - GAPAutopartesTMK,0,0,0,20/01/2023 7:30,20/01/2023 7:30,13,0,
JOB,Rescind Policy with Unpaid or Canceled Premium,ScotiabankPMH,477919,Rescind Unpaid - PMH,0,0,0,20/01/2023 7:30,20/01/2023 7:30,12,0,
JOB,Cancel Policy by Payment Expiration,ScotiabankGAPAutopartesSucursales,477910,Rescind Not Paid - GAPAutopartesSucursales,68,0,130,20/01/2023 7:00,20/01/2023 10:02,10924,0.01,
JOB,Cancel Policy by Payment Expiration,ScotiabankPlenitudGeminisMH,477911,Rescind Not Paid - Plenitud GeminisMH,0,0,0,20/01/2023 7:00,20/01/2023 7:00,16,0,
JOB,Cancel Policy by Payment Expiration,ScotiabankVidaPlusIndx,477912,Rescind Not Paid - Vida Plus Indx,0,0,0,20/01/2023 7:00,20/01/2023 7:00,15,0,
JOB,Cancel Policy by Payment Expiration,ScotiabankValorFactura4_24,477913,Rescind Not Paid - ValorFactura4_24,0,0,0,20/01/2023 7:00,20/01/2023 7:00,16,0,
JOB,Cancel Policy by Payment Expiration,ScotiabankProteccionFinanciera,477914,Rescind Not Paid - ProteccionFinanciera,0,0,0,20/01/2023 7:00,20/01/2023 7:00,16,0,
JOB,Cancel Policy by Payment Expiration,ScotiabankSalud,477907,Rescind Not Paid - Salud,27278,0,27523,20/01/2023 7:00,20/01/2023 11:03,14627,1.86,
JOB,Cancel Policy by Payment Expiration,ScotiabankGAPAutopartesTMK,477908,Rescind Not Paid - GAPAutopartesTMK,27,0,27,20/01/2023 7:00,20/01/2023 7:00,42,0.64,
JOB,Cancel Policy by Payment Expiration,ScotiabankBienesPersonalesAnualIndx,477906,Rescind Not Paid - Bienes Personales,1,1,0,20/01/2023 7:00,20/01/2023 7:01,101,0.01,
JOB,Cancel Policy by Payment Expiration,ScotiabankPlenitud,477909,Rescind Not Paid - Plenitud,0,0,0,20/01/2023 7:00,20/01/2023 7:00,17,0,
JOB,Cancel Policy by Payment Expiration,ScotiabankPlenitudGeminis,477902,Rescind Not Paid - Plenitud Geminis,0,0,0,20/01/2023 7:00,20/01/2023 7:00,19,0,
JOB,Cancel Policy by Payment Expiration,ScotiabankPMH,477903,Rescind Not Paid - PMH,0,0,0,20/01/2023 7:00,20/01/2023 7:00,18,0,
JOB,Cancel Policy by Payment Expiration,ScotiabankCuidadosEsencial,477904,Rescind Not Paid - CuidadosEsencial,1,1,0,20/01/2023 7:00,20/01/2023 7:01,69,0.01,
JOB,Cancel Policy by Payment Expiration,ScotiabankVidaEsencialIndx,477905,Rescind Not Paid - Vida Esencial Indx,0,0,0,20/01/2023 7:00,20/01/2023 7:00,18,0,
JOB,Cancel Policy by Payment Expiration,ScotiabankVidaIndx,477901,Rescind Not Paid - Vida Indx,0,0,0,20/01/2023 7:00,20/01/2023 7:00,18,0,
JOB,Accounting Entry By Period,,476929,DAA1A Accounting,2820,7,0,19/01/2023 11:41,19/01/2023 11:43,114,24.74,
JOB,Rescind Policy with Unpaid or Canceled Premium,ScotiabankVidaPlusIndx,476927,Rescind Unpaid - Vida Plus Indx,0,0,0,19/01/2023 7:30,19/01/2023 7:30,15,0,
JOB,Rescind Policy with Unpaid or Canceled Premium,ScotiabankVidaIndx,476928,Rescind Unpaid - Vida Indx,0,0,0,19/01/2023 7:30,19/01/2023 7:30,14,0,
JOB,Rescind Policy with Unpaid or Canceled Premium,ScotiabankProteccionFinanciera,476923,Rescind Unpaid - ProteccionFinanciera,0,0,0,19/01/2023 7:30,19/01/2023 7:30,16,0,
JOB,Rescind Policy with Unpaid or Canceled Premium,ScotiabankSalud,476924,Rescind Unpaid - Salud,0,0,0,19/01/2023 7:30,19/01/2023 7:30,48,0,
JOB,Rescind Policy with Unpaid or Canceled Premium,ScotiabankValorFactura4_24,476925,Rescind Unpaid - ValorFactura4_24,0,0,0,19/01/2023 7:30,19/01/2023 7:30,16,0,
JOB,Rescind Policy with Unpaid or Canceled Premium,ScotiabankVidaEsencialIndx,476926,Rescind Unpaid - Vida Esencial Indx,0,0,0,19/01/2023 7:30,19/01/2023 7:30,17,0,
JOB,Rescind Policy with Unpaid or Canceled Premium,ScotiabankPlenitud,476920,Rescind Unpaid - Plenitud,0,0,0,19/01/2023 7:30,19/01/2023 7:30,16,0,
JOB,Rescind Policy with Unpaid or Canceled Premium,ScotiabankPlenitudGeminis,476921,Rescind Unpaid - Plenitud Geminis,0,0,0,19/01/2023 7:30,19/01/2023 7:30,17,0,
JOB,Rescind Policy with Unpaid or Canceled Premium,ScotiabankPlenitudGeminisMH,476922,Rescind Unpaid - Plenitud GeminisMH,0,0,0,19/01/2023 7:30,19/01/2023 7:30,18,0,
JOB,Rescind Policy with Unpaid or Canceled Premium,ScotiabankBienesPersonalesAnualIndx,476915,Rescind Unpaid - Bienes Personales,0,0,0,19/01/2023 7:30,19/01/2023 7:30,17,0,
JOB,Rescind Policy with Unpaid or Canceled Premium,ScotiabankCuidadosEsencial,476916,Rescind Unpaid - CuidadosEsencial,0,0,0,19/01/2023 7:30,19/01/2023 7:30,17,0,
JOB,Rescind Policy with Unpaid or Canceled Premium,ScotiabankGAPAutopartesSucursales,476917,Rescind Unpaid - GAPAutopartesSucursales,0,0,0,19/01/2023 7:30,19/01/2023 7:30,18,0,
JOB,Rescind Policy with Unpaid or Canceled Premium,ScotiabankGAPAutopartesTMK,476918,Rescind Unpaid - GAPAutopartesTMK,0,0,0,19/01/2023 7:30,19/01/2023 7:30,18,0,
JOB,Rescind Policy with Unpaid or Canceled Premium,ScotiabankPMH,476919,Rescind Unpaid - PMH,0,0,0,19/01/2023 7:30,19/01/2023 7:30,17,0,
JOB,Cancel Policy by Payment Expiration,ScotiabankVidaEsencialIndx,476912,Rescind Not Paid - Vida Esencial Indx,0,0,0,19/01/2023 7:00,19/01/2023 7:00,15,0,
JOB,Cancel Policy by Payment Expiration,ScotiabankBienesPersonalesAnualIndx,476913,Rescind Not Paid - Bienes Personales,0,0,0,19/01/2023 7:00,19/01/2023 7:00,15,0,
JOB,Cancel Policy by Payment Expiration,ScotiabankPlenitud,476914,Rescind Not Paid - Plenitud,0,0,0,19/01/2023 7:00,19/01/2023 7:00,14,0,
JOB,Cancel Policy by Payment Expiration,ScotiabankGAPAutopartesSucursales,476911,Rescind Not Paid - GAPAutopartesSucursales,68,0,130,19/01/2023 7:00,19/01/2023 10:01,10867,0.01,
JOB,Cancel Policy by Payment Expiration,ScotiabankGAPAutopartesTMK,476910,Rescind Not Paid - GAPAutopartesTMK,36,9,27,19/01/2023 7:00,19/01/2023 7:02,149,0.24,
JOB,Cancel Policy by Payment Expiration,ScotiabankVidaPlusIndx,476908,Rescind Not Paid - Vida Plus Indx,0,0,0,19/01/2023 7:00,19/01/2023 7:00,17,0,
JOB,Cancel Policy by Payment Expiration,ScotiabankPlenitudGeminisMH,476909,Rescind Not Paid - Plenitud GeminisMH,0,0,0,19/01/2023 7:00,19/01/2023 7:00,17,0,
JOB,Cancel Policy by Payment Expiration,ScotiabankPlenitudGeminis,476905,Rescind Not Paid - Plenitud Geminis,0,0,0,19/01/2023 7:00,19/01/2023 7:00,18,0,
JOB,Cancel Policy by Payment Expiration,ScotiabankValorFactura4_24,476906,Rescind Not Paid - ValorFactura4_24,0,0,0,19/01/2023 7:00,19/01/2023 7:00,17,0,
JOB,Cancel Policy by Payment Expiration,ScotiabankProteccionFinanciera,476907,Rescind Not Paid - ProteccionFinanciera,0,0,0,19/01/2023 7:00,19/01/2023 7:00,17,0,
JOB,Cancel Policy by Payment Expiration,ScotiabankSalud,476904,Rescind Not Paid - Salud,27278,0,27523,19/01/2023 7:00,19/01/2023 11:09,14959,1.82,
JOB,Cancel Policy by Payment Expiration,ScotiabankVidaIndx,476902,Rescind Not Paid - Vida Indx,0,0,0,19/01/2023 7:00,19/01/2023 7:00,16,0,
JOB,Cancel Policy by Payment Expiration,ScotiabankCuidadosEsencial,476903,Rescind Not Paid - CuidadosEsencial,0,0,0,19/01/2023 7:00,19/01/2023 7:00,17,0,
JOB,Cancel Policy by Payment Expiration,ScotiabankPMH,476901,Rescind Not Paid - PMH,0,0,0,19/01/2023 7:00,19/01/2023 7:00,20,0,
JOB,Accounting Entry By Period,,475980,DBA1A Accounting,2938,2,0,18/01/2023 11:30,18/01/2023 11:30,39,75.33,
JOB,Accounting Entry By Period,,475979,DAA1A Accounting,5483,6,0,18/01/2023 10:52,18/01/2023 10:54,129,42.5,
JOB,Rescind Policy with Unpaid or Canceled Premium,ScotiabankVidaEsencialIndx,475975,Rescind Unpaid - Vida Esencial Indx,0,0,0,18/01/2023 7:30,18/01/2023 7:30,10,0,
JOB,Rescind Policy with Unpaid or Canceled Premium,ScotiabankVidaPlusIndx,475976,Rescind Unpaid - Vida Plus Indx,0,0,0,18/01/2023 7:30,18/01/2023 7:30,11,0,
JOB,Rescind Policy with Unpaid or Canceled Premium,ScotiabankVidaIndx,475977,Rescind Unpaid - Vida Indx,0,0,0,18/01/2023 7:30,18/01/2023 7:30,11,0,
JOB,Rescind Policy with Unpaid or Canceled Premium,ScotiabankProteccionFinanciera,475978,Rescind Unpaid - ProteccionFinanciera,0,0,0,18/01/2023 7:30,18/01/2023 7:30,10,0,
JOB,Rescind Policy with Unpaid or Canceled Premium,ScotiabankPlenitud,475970,Rescind Unpaid - Plenitud,0,0,0,18/01/2023 7:30,18/01/2023 7:30,11,0,
JOB,Rescind Policy with Unpaid or Canceled Premium,ScotiabankPlenitudGeminis,475971,Rescind Unpaid - Plenitud Geminis,0,0,0,18/01/2023 7:30,18/01/2023 7:30,13,0,
JOB,Rescind Policy with Unpaid or Canceled Premium,ScotiabankPlenitudGeminisMH,475972,Rescind Unpaid - Plenitud GeminisMH,0,0,0,18/01/2023 7:30,18/01/2023 7:30,13,0,
JOB,Rescind Policy with Unpaid or Canceled Premium,ScotiabankSalud,475973,Rescind Unpaid - Salud,0,0,0,18/01/2023 7:30,18/01/2023 7:30,46,0,
JOB,Rescind Policy with Unpaid or Canceled Premium,ScotiabankValorFactura4_24,475974,Rescind Unpaid - ValorFactura4_24,0,0,0,18/01/2023 7:30,18/01/2023 7:30,11,0,
JOB,Rescind Policy with Unpaid or Canceled Premium,ScotiabankBienesPersonalesAnualIndx,475965,Rescind Unpaid - Bienes Personales,0,0,0,18/01/2023 7:30,18/01/2023 7:30,13,0,
JOB,Rescind Policy with Unpaid or Canceled Premium,ScotiabankCuidadosEsencial,475966,Rescind Unpaid - CuidadosEsencial,0,0,0,18/01/2023 7:30,18/01/2023 7:30,13,0,
JOB,Rescind Policy with Unpaid or Canceled Premium,ScotiabankGAPAutopartesSucursales,475967,Rescind Unpaid - GAPAutopartesSucursales,0,0,0,18/01/2023 7:30,18/01/2023 7:30,13,0,
JOB,Rescind Policy with Unpaid or Canceled Premium,ScotiabankGAPAutopartesTMK,475968,Rescind Unpaid - GAPAutopartesTMK,0,0,0,18/01/2023 7:30,18/01/2023 7:30,13,0,
JOB,Rescind Policy with Unpaid or Canceled Premium,ScotiabankPMH,475969,Rescind Unpaid - PMH,0,0,0,18/01/2023 7:30,18/01/2023 7:30,12,0,
JOB,Cancel Policy by Payment Expiration,ScotiabankVidaIndx,475964,Rescind Not Paid - Vida Indx,0,0,0,18/01/2023 7:00,18/01/2023 7:00,13,0,
JOB,Cancel Policy by Payment Expiration,ScotiabankGAPAutopartesSucursales,475962,Rescind Not Paid - GAPAutopartesSucursales,68,0,130,18/01/2023 7:00,18/01/2023 10:02,10917,0.01,
JOB,Cancel Policy by Payment Expiration,ScotiabankVidaPlusIndx,475959,Rescind Not Paid - Vida Plus Indx,2,2,0,18/01/2023 7:00,18/01/2023 7:02,149,0.01,
JOB,Cancel Policy by Payment Expiration,ScotiabankValorFactura4_24,475960,Rescind Not Paid - ValorFactura4_24,2,2,0,18/01/2023 7:00,18/01/2023 7:01,75,0.03,
JOB,Cancel Policy by Payment Expiration,ScotiabankPlenitudGeminisMH,475961,Rescind Not Paid - Plenitud GeminisMH,0,0,0,18/01/2023 7:00,18/01/2023 7:00,17,0,
JOB,Cancel Policy by Payment Expiration,ScotiabankPlenitudGeminis,475963,Rescind Not Paid - Plenitud Geminis,0,0,0,18/01/2023 7:00,18/01/2023 7:00,17,0,
JOB,Cancel Policy by Payment Expiration,ScotiabankGAPAutopartesTMK,475958,Rescind Not Paid - GAPAutopartesTMK,27,0,27,18/01/2023 7:00,18/01/2023 7:02,154,0.18,
JOB,Cancel Policy by Payment Expiration,ScotiabankCuidadosEsencial,475955,Rescind Not Paid - CuidadosEsencial,0,0,0,18/01/2023 7:00,18/01/2023 7:00,17,0,
JOB,Cancel Policy by Payment Expiration,ScotiabankPMH,475956,Rescind Not Paid - PMH,0,0,0,18/01/2023 7:00,18/01/2023 7:00,16,0,
JOB,Cancel Policy by Payment Expiration,ScotiabankPlenitud,475957,Rescind Not Paid - Plenitud,0,0,0,18/01/2023 7:00,18/01/2023 7:00,17,0,
JOB,Cancel Policy by Payment Expiration,ScotiabankProteccionFinanciera,475952,Rescind Not Paid - ProteccionFinanciera,0,0,0,18/01/2023 7:00,18/01/2023 7:00,19,0,
JOB,Cancel Policy by Payment Expiration,ScotiabankVidaEsencialIndx,475953,Rescind Not Paid - Vida Esencial Indx,0,0,0,18/01/2023 7:00,18/01/2023 7:00,18,0,
JOB,Cancel Policy by Payment Expiration,ScotiabankBienesPersonalesAnualIndx,475954,Rescind Not Paid - Bienes Personales,0,0,0,18/01/2023 7:00,18/01/2023 7:00,18,0,
JOB,Cancel Policy by Payment Expiration,ScotiabankSalud,475951,Rescind Not Paid - Salud,27526,3,27523,18/01/2023 7:00,18/01/2023 10:53,14004,1.97,
JOB,Accounting Entry By Period,,475932,DBA1A Accounting,6,1,0,17/01/2023 18:58,17/01/2023 18:58,21,0.29,
JOB,Accounting Entry By Period,,475931,DBA1A Accounting,8592,29,0,17/01/2023 18:16,17/01/2023 18:17,83,103.52,
JOB,Accounting Entry By Period,,475930,DAA1A Accounting,212,2,0,17/01/2023 15:05,17/01/2023 15:06,94,2.26,
JOB,Accounting Entry By Period,,475929,DAA1A Accounting,4630,7,0,17/01/2023 14:46,17/01/2023 14:48,124,37.34,
JOB,Rescind Policy with Unpaid or Canceled Premium,ScotiabankValorFactura4_24,475925,Rescind Unpaid - ValorFactura4_24,0,0,0,17/01/2023 7:30,17/01/2023 7:30,15,0,
JOB,Rescind Policy with Unpaid or Canceled Premium,ScotiabankVidaEsencialIndx,475926,Rescind Unpaid - Vida Esencial Indx,0,0,0,17/01/2023 7:30,17/01/2023 7:30,14,0,
JOB,Rescind Policy with Unpaid or Canceled Premium,ScotiabankVidaPlusIndx,475927,Rescind Unpaid - Vida Plus Indx,0,0,0,17/01/2023 7:30,17/01/2023 7:30,13,0,
JOB,Rescind Policy with Unpaid or Canceled Premium,ScotiabankVidaIndx,475928,Rescind Unpaid - Vida Indx,0,0,0,17/01/2023 7:30,17/01/2023 7:30,15,0,
JOB,Rescind Policy with Unpaid or Canceled Premium,ScotiabankPlenitud,475920,Rescind Unpaid - Plenitud,0,0,0,17/01/2023 7:30,17/01/2023 7:30,15,0,
JOB,Rescind Policy with Unpaid or Canceled Premium,ScotiabankPlenitudGeminis,475921,Rescind Unpaid - Plenitud Geminis,0,0,0,17/01/2023 7:30,17/01/2023 7:30,20,0,
JOB,Rescind Policy with Unpaid or Canceled Premium,ScotiabankPlenitudGeminisMH,475922,Rescind Unpaid - Plenitud GeminisMH,0,0,0,17/01/2023 7:30,17/01/2023 7:30,16,0,
JOB,Rescind Policy with Unpaid or Canceled Premium,ScotiabankProteccionFinanciera,475923,Rescind Unpaid - ProteccionFinanciera,0,0,0,17/01/2023 7:30,17/01/2023 7:30,16,0,
JOB,Rescind Policy with Unpaid or Canceled Premium,ScotiabankSalud,475924,Rescind Unpaid - Salud,0,0,0,17/01/2023 7:30,17/01/2023 7:30,49,0,
JOB,Rescind Policy with Unpaid or Canceled Premium,ScotiabankBienesPersonalesAnualIndx,475915,Rescind Unpaid - Bienes Personales,0,0,0,17/01/2023 7:30,17/01/2023 7:30,16,0,
JOB,Rescind Policy with Unpaid or Canceled Premium,ScotiabankCuidadosEsencial,475916,Rescind Unpaid - CuidadosEsencial,0,0,0,17/01/2023 7:30,17/01/2023 7:30,16,0,
JOB,Rescind Policy with Unpaid or Canceled Premium,ScotiabankGAPAutopartesSucursales,475917,Rescind Unpaid - GAPAutopartesSucursales,0,0,0,17/01/2023 7:30,17/01/2023 7:30,17,0,
JOB,Rescind Policy with Unpaid or Canceled Premium,ScotiabankGAPAutopartesTMK,475918,Rescind Unpaid - GAPAutopartesTMK,0,0,0,17/01/2023 7:30,17/01/2023 7:30,16,0,
JOB,Rescind Policy with Unpaid or Canceled Premium,ScotiabankPMH,475919,Rescind Unpaid - PMH,0,0,0,17/01/2023 7:30,17/01/2023 7:30,16,0,
JOB,Cancel Policy by Payment Expiration,ScotiabankGAPAutopartesTMK,475912,Rescind Not Paid - GAPAutopartesTMK,27,0,27,17/01/2023 7:00,17/01/2023 7:00,38,0.71,
JOB,Cancel Policy by Payment Expiration,ScotiabankPlenitudGeminis,475910,Rescind Not Paid - Plenitud Geminis,0,0,0,17/01/2023 7:00,17/01/2023 7:00,17,0,
JOB,Cancel Policy by Payment Expiration,ScotiabankBienesPersonalesAnualIndx,475911,Rescind Not Paid - Bienes Personales,0,0,0,17/01/2023 7:00,17/01/2023 7:00,16,0,
JOB,Cancel Policy by Payment Expiration,ScotiabankVidaEsencialIndx,475913,Rescind Not Paid - Vida Esencial Indx,0,0,0,17/01/2023 7:00,17/01/2023 7:00,16,0,
JOB,Cancel Policy by Payment Expiration,ScotiabankProteccionFinanciera,475914,Rescind Not Paid - ProteccionFinanciera,0,0,0,17/01/2023 7:00,17/01/2023 7:00,16,0,
JOB,Cancel Policy by Payment Expiration,ScotiabankPlenitudGeminisMH,475907,Rescind Not Paid - Plenitud GeminisMH,0,0,0,17/01/2023 7:00,17/01/2023 7:00,18,0,
JOB,Cancel Policy by Payment Expiration,ScotiabankCuidadosEsencial,475908,Rescind Not Paid - CuidadosEsencial,0,0,0,17/01/2023 7:00,17/01/2023 7:00,17,0,
JOB,Cancel Policy by Payment Expiration,ScotiabankPlenitud,475909,Rescind Not Paid - Plenitud,0,0,0,17/01/2023 7:00,17/01/2023 7:00,17,0,
JOB,Cancel Policy by Payment Expiration,ScotiabankValorFactura4_24,475903,Rescind Not Paid - ValorFactura4_24,0,0,0,17/01/2023 7:00,17/01/2023 7:00,18,0,
JOB,Cancel Policy by Payment Expiration,ScotiabankVidaPlusIndx,475904,Rescind Not Paid - Vida Plus Indx,0,0,0,17/01/2023 7:00,17/01/2023 7:00,19,0,
JOB,Cancel Policy by Payment Expiration,ScotiabankPMH,475905,Rescind Not Paid - PMH,0,0,0,17/01/2023 7:00,17/01/2023 7:00,17,0,
JOB,Cancel Policy by Payment Expiration,ScotiabankVidaIndx,475906,Rescind Not Paid - Vida Indx,0,0,0,17/01/2023 7:00,17/01/2023 7:00,16,0,
JOB,Cancel Policy by Payment Expiration,ScotiabankGAPAutopartesSucursales,475902,Rescind Not Paid - GAPAutopartesSucursales,68,0,130,17/01/2023 7:00,17/01/2023 10:01,10868,0.01,
JOB,Cancel Policy by Payment Expiration,ScotiabankSalud,475901,Rescind Not Paid - Salud,27278,0,27523,17/01/2023 7:00,17/01/2023 11:18,15503,1.76,
JOB,Accounting Entry By Period,,474929,362 - Emisión - SinFecha - SR,1868,3,0,16/01/2023 8:04,16/01/2023 8:06,111,16.83,
JOB,Rescind Policy with Unpaid or Canceled Premium,ScotiabankValorFactura4_24,474925,Rescind Unpaid - ValorFactura4_24,0,0,0,16/01/2023 7:30,16/01/2023 7:30,11,0,
JOB,Rescind Policy with Unpaid or Canceled Premium,ScotiabankVidaEsencialIndx,474926,Rescind Unpaid - Vida Esencial Indx,0,0,0,16/01/2023 7:30,16/01/2023 7:30,11,0,
JOB,Rescind Policy with Unpaid or Canceled Premium,ScotiabankVidaPlusIndx,474927,Rescind Unpaid - Vida Plus Indx,0,0,0,16/01/2023 7:30,16/01/2023 7:30,12,0,
JOB,Rescind Policy with Unpaid or Canceled Premium,ScotiabankVidaIndx,474928,Rescind Unpaid - Vida Indx,0,0,0,16/01/2023 7:30,16/01/2023 7:30,11,0,
JOB,Rescind Policy with Unpaid or Canceled Premium,ScotiabankPlenitud,474920,Rescind Unpaid - Plenitud,0,0,0,16/01/2023 7:30,16/01/2023 7:30,13,0,
JOB,Rescind Policy with Unpaid or Canceled Premium,ScotiabankPlenitudGeminis,474921,Rescind Unpaid - Plenitud Geminis,0,0,0,16/01/2023 7:30,16/01/2023 7:30,13,0,
JOB,Rescind Policy with Unpaid or Canceled Premium,ScotiabankPlenitudGeminisMH,474922,Rescind Unpaid - Plenitud GeminisMH,0,0,0,16/01/2023 7:30,16/01/2023 7:30,13,0,
JOB,Rescind Policy with Unpaid or Canceled Premium,ScotiabankProteccionFinanciera,474923,Rescind Unpaid - ProteccionFinanciera,0,0,0,16/01/2023 7:30,16/01/2023 7:30,12,0,
JOB,Rescind Policy with Unpaid or Canceled Premium,ScotiabankSalud,474924,Rescind Unpaid - Salud,0,0,0,16/01/2023 7:30,16/01/2023 7:30,49,0,
JOB,Rescind Policy with Unpaid or Canceled Premium,ScotiabankBienesPersonalesAnualIndx,474915,Rescind Unpaid - Bienes Personales,0,0,0,16/01/2023 7:30,16/01/2023 7:30,14,0,
JOB,Rescind Policy with Unpaid or Canceled Premium,ScotiabankCuidadosEsencial,474916,Rescind Unpaid - CuidadosEsencial,0,0,0,16/01/2023 7:30,16/01/2023 7:30,13,0,
JOB,Rescind Policy with Unpaid or Canceled Premium,ScotiabankGAPAutopartesSucursales,474917,Rescind Unpaid - GAPAutopartesSucursales,0,0,0,16/01/2023 7:30,16/01/2023 7:30,14,0,
JOB,Rescind Policy with Unpaid or Canceled Premium,ScotiabankGAPAutopartesTMK,474918,Rescind Unpaid - GAPAutopartesTMK,0,0,0,16/01/2023 7:30,16/01/2023 7:30,13,0,
JOB,Rescind Policy with Unpaid or Canceled Premium,ScotiabankPMH,474919,Rescind Unpaid - PMH,0,0,0,16/01/2023 7:30,16/01/2023 7:30,14,0,
JOB,Cancel Policy by Payment Expiration,ScotiabankVidaEsencialIndx,474911,Rescind Not Paid - Vida Esencial Indx,0,0,0,16/01/2023 7:00,16/01/2023 7:00,11,0,
JOB,Cancel Policy by Payment Expiration,ScotiabankPMH,474912,Rescind Not Paid - PMH,0,0,0,16/01/2023 7:00,16/01/2023 7:00,12,0,
JOB,Cancel Policy by Payment Expiration,ScotiabankPlenitudGeminisMH,474913,Rescind Not Paid - Plenitud GeminisMH,0,0,0,16/01/2023 7:00,16/01/2023 7:00,13,0,
JOB,Cancel Policy by Payment Expiration,ScotiabankCuidadosEsencial,474914,Rescind Not Paid - CuidadosEsencial,0,0,0,16/01/2023 7:00,16/01/2023 7:00,12,0,
JOB,Cancel Policy by Payment Expiration,ScotiabankGAPAutopartesSucursales,474909,Rescind Not Paid - GAPAutopartesSucursales,130,0,130,16/01/2023 7:00,16/01/2023 8:46,6396,0.02,
JOB,Cancel Policy by Payment Expiration,ScotiabankGAPAutopartesTMK,474910,Rescind Not Paid - GAPAutopartesTMK,27,0,27,16/01/2023 7:00,16/01/2023 7:00,37,0.73,
JOB,Cancel Policy by Payment Expiration,ScotiabankProteccionFinanciera,474908,Rescind Not Paid - ProteccionFinanciera,0,0,0,16/01/2023 7:00,16/01/2023 7:00,14,0,
JOB,Cancel Policy by Payment Expiration,ScotiabankSalud,474906,Rescind Not Paid - Salud,27278,0,27523,16/01/2023 7:00,16/01/2023 11:01,14464,1.89,
JOB,Cancel Policy by Payment Expiration,ScotiabankBienesPersonalesAnualIndx,474907,Rescind Not Paid - Bienes Personales,0,0,0,16/01/2023 7:00,16/01/2023 7:00,15,0,
JOB,Cancel Policy by Payment Expiration,ScotiabankValorFactura4_24,474902,Rescind Not Paid - ValorFactura4_24,0,0,0,16/01/2023 7:00,16/01/2023 7:00,15,0,
JOB,Cancel Policy by Payment Expiration,ScotiabankPlenitud,474903,Rescind Not Paid - Plenitud,0,0,0,16/01/2023 7:00,16/01/2023 7:00,15,0,
JOB,Cancel Policy by Payment Expiration,ScotiabankVidaPlusIndx,474904,Rescind Not Paid - Vida Plus Indx,0,0,0,16/01/2023 7:00,16/01/2023 7:00,16,0,
JOB,Cancel Policy by Payment Expiration,ScotiabankVidaIndx,474905,Rescind Not Paid - Vida Indx,0,0,0,16/01/2023 7:00,16/01/2023 7:00,13,0,
JOB,Cancel Policy by Payment Expiration,ScotiabankPlenitudGeminis,474901,Rescind Not Paid - Plenitud Geminis,0,0,0,16/01/2023 7:00,16/01/2023 7:00,18,0,
JOB,Rescind Policy with Unpaid or Canceled Premium,ScotiabankVidaIndx,473978,Rescind Unpaid - Vida Indx,0,0,0,13/01/2023 7:30,13/01/2023 7:30,5,0,
JOB,Rescind Policy with Unpaid or Canceled Premium,ScotiabankSalud,473974,Rescind Unpaid - Salud,0,0,0,13/01/2023 7:30,13/01/2023 7:30,41,0,
JOB,Rescind Policy with Unpaid or Canceled Premium,ScotiabankValorFactura4_24,473975,Rescind Unpaid - ValorFactura4_24,0,0,0,13/01/2023 7:30,13/01/2023 7:30,6,0,
JOB,Rescind Policy with Unpaid or Canceled Premium,ScotiabankVidaEsencialIndx,473976,Rescind Unpaid - Vida Esencial Indx,0,0,0,13/01/2023 7:30,13/01/2023 7:30,5,0,
JOB,Rescind Policy with Unpaid or Canceled Premium,ScotiabankVidaPlusIndx,473977,Rescind Unpaid - Vida Plus Indx,0,0,0,13/01/2023 7:30,13/01/2023 7:30,7,0,
JOB,Rescind Policy with Unpaid or Canceled Premium,ScotiabankPMH,473969,Rescind Unpaid - PMH,0,0,0,13/01/2023 7:30,13/01/2023 7:30,7,0,
JOB,Rescind Policy with Unpaid or Canceled Premium,ScotiabankPlenitudGeminis,473970,Rescind Unpaid - Plenitud Geminis,0,0,0,13/01/2023 7:30,13/01/2023 7:30,8,0,
JOB,Rescind Policy with Unpaid or Canceled Premium,ScotiabankPlenitudGeminisMH,473971,Rescind Unpaid - Plenitud GeminisMH,0,0,0,13/01/2023 7:30,13/01/2023 7:30,8,0,
JOB,Rescind Policy with Unpaid or Canceled Premium,ScotiabankPlenitud,473972,Rescind Unpaid - Plenitud,0,0,0,13/01/2023 7:30,13/01/2023 7:30,6,0,
JOB,Rescind Policy with Unpaid or Canceled Premium,ScotiabankProteccionFinanciera,473973,Rescind Unpaid - ProteccionFinanciera,0,0,0,13/01/2023 7:30,13/01/2023 7:30,6,0,
JOB,Rescind Policy with Unpaid or Canceled Premium,ScotiabankBienesPersonalesAnualIndx,473965,Rescind Unpaid - Bienes Personales,0,0,0,13/01/2023 7:30,13/01/2023 7:30,9,0,
JOB,Rescind Policy with Unpaid or Canceled Premium,ScotiabankCuidadosEsencial,473966,Rescind Unpaid - CuidadosEsencial,0,0,0,13/01/2023 7:30,13/01/2023 7:30,8,0,
JOB,Rescind Policy with Unpaid or Canceled Premium,ScotiabankGAPAutopartesSucursales,473967,Rescind Unpaid - GAPAutopartesSucursales,0,0,0,13/01/2023 7:30,13/01/2023 7:30,8,0,
