PROCESO,JOB_TYPE,PRODUTO,PROCESS_ID,JOB_NAME,QTD_OK,HORA_INICIO,HORA_FIM,DURATION_IN_SEC,POLICY_PER_SEC
JOB,Accounting Entry By Period,,545905,362 - Devolución - SinFecha,345,11/18/2022 10:37,11/18/2022 10:37,26,13.27
JOB,Accounting Entry By Period,,537929,362 - Cobranza - SinFecha,8,11/3/2022 13:37,11/3/2022 13:37,23,0.35
JOB,Accounting Entry By Period,,457853,DAA1A Accounting,288,5/9/2022 10:29,5/9/2022 10:31,78,3.69
JOB,Collector Invoicing,ScotiabankSalud,511932,Billing Bank Account Scotiabank,1,9/1/2022 18:26,9/1/2022 18:26,17,0.06
JOB,Standard Output Payment,,476865,Output table New,126508,6/15/2022 7:17,6/15/2022 7:21,229,552.44
JOB,Standard Output Payment,,533901,Output table New,239100,10/28/2022 2:00,10/28/2022 2:40,2420,98.8
JOB,Standard Output Payment,,543920,Output table Manual por periodo,8544,11/16/2022 15:43,11/16/2022 15:44,65,131.45
JOB,Start Payment Loader,,553904,Start Payment Loader,0,12/5/2022 0:00,12/5/2022 0:26,1590,0
JOB,Accounting Entry By Period,,416880,362 - Emisión - SinFecha,1380,2/2/2022 9:59,2/2/2022 10:00,86,16.05
JOB,Accounting Entry By Period,,505903,362 - Emisión - SinFecha,6,8/18/2022 10:33,8/18/2022 10:35,113,0.05
JOB,Collector Invoicing,ScotiabankSalud,519926,Billing Bank Account Scotiabank,193,9/28/2022 11:42,9/28/2022 11:43,69,2.8
JOB,Accounting Entry By Period,,472865,362 - Emisión - SinFecha,1237,6/8/2022 16:54,6/8/2022 16:57,127,9.74
JOB,Accounting Entry By Period,,558921,362 - Cobranza - SinFecha,8,12/21/2022 20:03,12/21/2022 20:04,45,0.18
JOB,Accounting Entry By Period,,410919,DAA1A Accounting,3672,1/10/2022 9:38,1/10/2022 9:38,12,306
JOB,Collector Invoicing,,424853,Billing Bank Account Scotiabank,7667,2/21/2022 10:26,2/21/2022 10:55,1774,4.32
JOB,Accounting Entry By Period,,542909,362 - Cobranza - SinFecha,84,11/15/2022 0:47,11/15/2022 0:47,28,3
JOB,Collector Invoicing,,448864,Billing Payment Card Scotiabank,2,4/18/2022 12:54,4/18/2022 13:11,1062,0
JOB,Accounting Entry By Period,,480937,DAA1A Accounting,50136,6/30/2022 9:19,6/30/2022 9:24,244,205.48
JOB,Collector Invoicing,,499870,Billing Bank Account Scotiabank,8421,8/4/2022 18:19,8/4/2022 19:14,3303,2.55
JOB,Accounting Entry By Period,,557909,362 - Emisión - SinFecha,29958,12/19/2022 10:44,12/19/2022 10:50,358,83.68
JOB,Accounting Entry By Period,,551929,362 - Emisión - SinFecha,3506,12/1/2022 17:01,12/1/2022 17:04,176,19.92
JOB,Accounting Entry By Period,,506860,362 - Emisión - SinFecha,0,8/17/2022 15:47,8/17/2022 15:48,100,0
JOB,Accounting Entry By Period,,515924,362 - Emisión - SinFecha,99,9/13/2022 15:55,9/13/2022 15:56,54,1.83
JOB,Standard Output Payment,,412899,Output table,3184,1/19/2022 16:51,1/19/2022 16:58,442,7.2
JOB,Accounting Entry By Period,,476954,362 - Cobranza - SinFecha,1092,6/17/2022 8:32,6/17/2022 8:33,49,22.29
JOB,Standard Output Payment,,473861,Output table New,2,6/10/2022 16:07,6/10/2022 16:09,132,0.02
JOB,Accounting Entry By Period,,520906,DAA1A Accounting,288,9/29/2022 13:19,9/29/2022 13:20,55,5.24
JOB,Standard Output Payment,,474954,Output table New,2318,6/12/2022 15:35,6/12/2022 15:36,13,178.31
JOB,Accounting Entry By Period,,519903,362 - Cobranza - SinFecha,120,9/26/2022 9:41,9/26/2022 9:41,28,4.29
JOB,Accounting Entry By Period,,552974,362 - Cobranza - SinFecha,0,12/4/2022 17:47,12/4/2022 17:47,41,0
JOB,Accounting Entry By Period,,480932,DAA1A Accounting,0,6/29/2022 12:25,6/29/2022 12:26,78,0
JOB,Accounting Entry By Period,,537928,362 - Cobranza - SinFecha,8,11/3/2022 13:31,11/3/2022 13:31,20,0.4
JOB,Standard Output Payment,,474952,Output table New,8445,6/12/2022 15:27,6/12/2022 15:27,12,703.75
JOB,Collector Invoicing,ScotiabankSalud,539904,Billing Bank Account Scotiabank,1,11/9/2022 17:16,11/9/2022 17:18,91,0.01
JOB,Accounting Entry By Period,,516925,362 - Emisión - SinFecha,12,9/19/2022 12:15,9/19/2022 12:16,85,0.14
JOB,Accounting Entry By Period,,513925,DAA1A Accounting,58656,9/7/2022 10:04,9/7/2022 10:09,308,190.44
JOB,Accounting Entry By Period,,440876,362 - Cobranza - SinFecha,12,3/28/2022 15:46,3/28/2022 15:46,19,0.63
JOB,Collector Invoicing,,408895,Billing Bank Account Scotiabank,1976,1/4/2022 10:08,1/4/2022 10:20,687,2.88
JOB,Accounting Entry By Period,,510903,362 - Cobranza - SinFecha,56,8/29/2022 8:45,8/29/2022 8:45,25,2.24
JOB,Accounting Entry By Period,,514909,362 - Cobranza - SinFecha,1728,9/9/2022 12:50,9/9/2022 12:50,34,50.82
JOB,Accounting Entry By Period,,557915,362 - Cobranza - SinFecha,1246,12/19/2022 16:21,12/19/2022 16:22,49,25.43
JOB,Accounting Entry By Period,,446907,DBB1A Accounting Daniel,0,4/8/2022 13:04,4/8/2022 13:04,2,0
JOB,Standard Output Payment,,476859,Output table New,48,6/14/2022 17:13,6/14/2022 17:13,1,48
JOB,Accounting Entry By Period,,412860,362 - Emisión Reaseguro Cedido Scotiabank- SinFecha,0,1/14/2022 17:12,1/14/2022 17:13,9,0
JOB,Accounting Entry By Period,,556910,DAA1A Accounting,53474,12/16/2022 12:13,12/16/2022 12:19,344,155.45
JOB,Accounting Entry By Period,,421924,362 - Emisión - SinFecha,12,2/16/2022 13:25,2/16/2022 13:26,105,0.11
JOB,Accounting Entry By Period,,555913,362 - Cobranza - SinFecha,8,12/16/2022 0:04,12/16/2022 0:06,108,0.07
JOB,Standard Output Payment,,536912,Output table New,6911,11/2/2022 2:00,11/2/2022 2:01,69,100.16
JOB,Accounting Entry By Period,,454865,DAA1A Accounting,1728,5/3/2022 11:41,5/3/2022 11:42,101,17.11
JOB,Collector Invoicing,,457868,Billing Payment Card Scotiabank,41,5/10/2022 10:54,5/10/2022 11:23,1746,0.02
JOB,Accounting Entry By Period,,452863,DAA1A Accounting,154,4/27/2022 10:22,4/27/2022 10:23,85,1.81
JOB,Collector Invoicing,,438865,Billing Bank Account Scotiabank,1,3/24/2022 9:36,3/24/2022 9:54,1104,0
JOB,Accounting Entry By Period,,441893,DAA1A Accounting,67536,3/31/2022 7:54,3/31/2022 7:57,176,383.73
JOB,Close Policy for Maturity,CoppelSaleVale,433864,CoppelSaleVale - Cierre por madurez,4881,3/16/2022 9:54,3/16/2022 9:57,158,30.89
JOB,Accounting Entry By Period,,418857,362 - Cobranza - SinFecha,2072,2/8/2022 10:55,2/8/2022 10:56,28,74
JOB,Collector Invoicing,,487852,Billing Bank Account Scotiabank,11220,7/18/2022 7:32,7/18/2022 8:21,2916,3.85
JOB,Accounting Entry By Period,,531903,362 - Emisión - SinFecha,6,10/24/2022 12:49,10/24/2022 12:50,52,0.12
JOB,Accounting Entry By Period,,460859,DAA1A Accounting,2304,5/16/2022 14:54,5/16/2022 14:55,71,32.45
JOB,Accounting Entry By Period,,476874,DAA1A Accounting,1734,6/15/2022 11:01,6/15/2022 11:02,81,21.41
JOB,Accounting Entry By Period,,479851,362 - Cobranza - SinFecha,0,6/23/2022 10:12,6/23/2022 10:12,20,0
JOB,Accounting Entry By Period,,432886,362 - Emisión - SinFecha,8,3/15/2022 10:36,3/15/2022 10:37,69,0.12
JOB,Collector Invoicing,,414862,Billing Payment Card Scotiabank,31,1/21/2022 8:41,1/21/2022 8:54,765,0.04
JOB,Collector Invoicing,,446852,Billing Payment Card Scotiabank,4,4/7/2022 11:46,4/7/2022 12:05,1115,0
JOB,Accounting Entry By Period,,511950,362 - Devolución - SinFecha,0,9/2/2022 14:45,9/2/2022 14:45,18,0
JOB,Close Policy for Maturity,CoppelSaleValeClientesFinales1,484895,CoppelSaleValeClientesFinales - Cierre por madurez,135716,7/11/2022 11:30,7/11/2022 11:56,1572,86.33
JOB,Accounting Entry By Period,,453865,362 - Cobranza - SinFecha,0,4/29/2022 12:06,4/29/2022 12:06,40,0
JOB,Accounting Entry By Period,,501880,362 - Cobranza - SinFecha,24,8/9/2022 8:14,8/9/2022 8:14,37,0.65
JOB,Close Policy for Maturity,CoppelSaleValeClientesFinales1,484897,CoppelSaleValeClientesFinales - Cierre por madurez,0,7/11/2022 12:03,7/11/2022 12:07,196,0
JOB,Accounting Entry By Period,,412851,362 - Emisión - SinFecha,12,1/14/2022 10:23,1/14/2022 10:25,89,0.13
JOB,Accounting Entry By Period,,461866,362 - Emisión - SinFecha,228,5/19/2022 17:49,5/19/2022 17:51,121,1.88
JOB,Accounting Entry By Period,,558909,362 - Emisión - SinFecha,29195,12/21/2022 12:12,12/21/2022 12:14,142,205.6
JOB,Accounting Entry By Period,,553980,362 - Cobranza - SinFecha,8,12/5/2022 13:18,12/5/2022 13:18,24,0.33
JOB,Accounting Entry By Period,,487873,DAA1A Accounting,4224,7/19/2022 10:51,7/19/2022 10:52,97,43.55
JOB,Accounting Entry By Period,,559934,362 - Cobranza - SinFecha,10,12/22/2022 15:17,12/22/2022 15:18,24,0.42
JOB,Accounting Entry By Period,,454858,362 - Cobranza - SinFecha,0,5/2/2022 21:59,5/2/2022 22:00,50,0
JOB,Accounting Entry By Period,,425877,362 - Cobranza - SinFecha,12,2/23/2022 11:40,2/23/2022 11:41,34,0.35
JOB,Collector Invoicing,,481857,Billing Bank Account Scotiabank,1,7/1/2022 9:42,7/1/2022 10:02,1186,0
JOB,Accounting Entry By Period,,418862,DAA1A Accounting,0,2/8/2022 14:55,2/8/2022 14:55,4,0
JOB,Collector Invoicing,,448860,Billing Bank Account Scotiabank,9,4/18/2022 12:15,4/18/2022 12:26,675,0.01
JOB,Collector Invoicing,ScotiabankSalud,511921,Billing Bank Account Scotiabank,2432,9/1/2022 10:09,9/1/2022 10:18,526,4.62
JOB,Accounting Entry By Period,,440859,DAA1A Accounting,0,3/28/2022 12:15,3/28/2022 12:15,11,0
JOB,Standard Output Payment,,518903,Output table New,345780,9/26/2022 2:00,9/26/2022 2:20,1237,279.53
JOB,Standard Output Payment,,427883,Output table,3728,3/3/2022 9:47,3/3/2022 9:50,178,20.94
JOB,Collector Invoicing,,437859,Billing Payment Card Scotiabank,1,3/23/2022 8:52,3/23/2022 9:13,1223,0
JOB,Collector Invoicing,,496852,Billing Bank Account Scotiabank,5,8/2/2022 8:42,8/2/2022 8:59,1008,0
JOB,Collector Invoicing,,471856,Billing Bank Account Scotiabank,3916,6/7/2022 9:10,6/7/2022 9:34,1469,2.67
JOB,Accounting Entry By Period,,464873,DAA1A Accounting,72,5/26/2022 9:34,5/26/2022 9:36,113,0.64
JOB,Standard Output Payment,,414856,Output table,386959,1/20/2022 19:14,1/20/2022 19:24,596,649.26
JOB,Collector Invoicing,,409854,Billing Payment Card Scotiabank,8,1/5/2022 10:21,1/5/2022 10:32,658,0.01
JOB,Collector Invoicing,,470856,Billing Bank Account Scotiabank,11225,6/6/2022 12:01,6/6/2022 13:20,4752,2.36
JOB,Accounting Entry By Period,,464883,362 - Cobranza - SinFecha,0,5/26/2022 12:22,5/26/2022 12:23,43,0
JOB,Screening Adam,,552952,Sreening ADAM,4284639,12/3/2022 6:00,12/3/2022 20:46,53182,80.57
JOB,Accounting Entry By Period,,408894,DAA1A Accounting,57216,1/4/2022 9:45,1/4/2022 9:46,96,596
JOB,Accounting Entry By Period,,507906,DAA1A Accounting,51528,8/22/2022 10:03,8/22/2022 10:07,195,264.25
JOB,Accounting Entry By Period,,550914,362 - Cobranza - SinFecha,14,11/29/2022 16:21,11/29/2022 16:22,23,0.61
JOB,Accounting Entry By Period,,480918,DAA1A Accounting,4128,6/28/2022 13:03,6/28/2022 13:05,92,44.87
JOB,Close Policy for Maturity,CoppelSaleVale,432894,CoppelSaleVale - Cierre por madurez,292,3/15/2022 11:27,3/15/2022 11:30,179,1.63
JOB,Standard Output Payment,,496871,Output table New,45605,8/3/2022 2:00,8/3/2022 2:02,134,340.34
JOB,Accounting Entry By Period,,515915,362 - Cobranza - SinFecha,42,9/13/2022 10:09,9/13/2022 10:10,29,1.45
JOB,Accounting Entry By Period,,553965,362 - Cobranza - SinFecha,8,12/5/2022 9:57,12/5/2022 9:58,30,0.27
JOB,Accounting Entry By Period,,425853,362 - Cobranza - SinFecha,14,2/22/2022 21:30,2/22/2022 21:31,19,0.74
JOB,Accounting Entry By Period,,445894,362 - Cobranza - SinFecha,1816,4/7/2022 9:25,4/7/2022 9:25,27,67.26
JOB,Accounting Entry By Period,,551901,362 - Cobranza - SinFecha,86238,11/30/2022 6:39,11/30/2022 6:43,235,366.97
JOB,Accounting Entry By Period,,524918,362 - Emisión - SinFecha,126,10/11/2022 11:13,10/11/2022 11:14,55,2.29
JOB,Accounting Entry By Period,,427861,362 - Emisión - SinFecha,9,3/2/2022 14:49,3/2/2022 14:50,91,0.1
JOB,Accounting Entry By Period,,508868,362 - Emisión - SinFecha,1279,8/24/2022 9:23,8/24/2022 9:24,63,20.3
JOB,Collector Invoicing,,441884,Billing Bank Account Scotiabank,2,3/30/2022 12:13,3/30/2022 12:27,793,0
JOB,Start Payment Loader,,486861,Start Payment Loader,0,7/18/2022 0:00,7/18/2022 0:09,592,0
JOB,Accounting Entry By Period,,510909,362 - Cobranza - SinFecha,266,8/29/2022 10:54,8/29/2022 10:55,26,10.23
JOB,Accounting Entry By Period,,453861,DBA1A Accounting,2984,4/29/2022 11:01,4/29/2022 11:02,43,69.4
JOB,Accounting Entry By Period,,515940,362 - Cobranza - SinFecha,10,9/14/2022 11:15,9/14/2022 11:16,27,0.37
JOB,Start Payment Loader,,540955,Start Payment Loader,1,11/14/2022 0:00,11/14/2022 0:19,1191,0
JOB,Accounting Entry By Period,,555906,362 - Cobranza - SinFecha,84,12/15/2022 23:08,12/15/2022 23:10,86,0.98
JOB,Start Payment Loader,,535902,Start Payment Loader,1,10/31/2022 0:00,10/31/2022 0:11,696,0
JOB,Accounting Entry By Period,,538923,DAA1A Accounting,0,11/8/2022 12:10,11/8/2022 12:12,95,0
JOB,Accounting Entry By Period,,555908,362 - Cobranza - SinFecha,84,12/15/2022 23:27,12/15/2022 23:29,83,1.01
JOB,Accounting Entry By Period,,437861,DAA1A Accounting,594,3/23/2022 9:33,3/23/2022 9:33,16,37.13
JOB,Accounting Entry By Period,,501890,362 - Emisión - SinFecha,43280,8/9/2022 12:00,8/9/2022 12:04,210,206.1
JOB,Standard Output Payment,,474967,Output table New,6745,6/12/2022 16:42,6/12/2022 16:42,11,613.18
JOB,Accounting Entry By Period,,418874,362 - Cobranza - SinFecha,14,2/10/2022 0:42,2/10/2022 0:42,18,0.78
JOB,Collector Invoicing,,413875,Billing Payment Card Scotiabank,3,1/20/2022 9:03,1/20/2022 9:09,391,0.01
JOB,Accounting Entry By Period,,513915,362 - Cobranza - SinFecha,0,9/6/2022 12:08,9/6/2022 12:09,22,0
JOB,Collector Invoicing,,451892,Billing Bank Account Scotiabank,6536,4/26/2022 11:23,4/26/2022 12:40,4653,1.4
JOB,Collector Invoicing,ScotiabankSalud,562905,Billing Bank Account Scotiabank,11,12/29/2022 12:10,12/29/2022 12:10,38,0.29
JOB,Accounting Entry By Period,,440900,DAA1A Accounting,0,3/28/2022 18:09,3/28/2022 18:09,4,0
JOB,Accounting Entry By Period,,440856,DAA1A Accounting,0,3/28/2022 11:26,3/28/2022 11:26,10,0
JOB,Close Policy for Maturity,CoppelSaleVale,419855,CoppelSaleVale - Cierre por madurez,0,2/11/2022 9:13,2/11/2022 9:13,13,0
JOB,Accounting Entry By Period,,503911,DAA1A Accounting,5088,8/12/2022 12:00,8/12/2022 12:02,95,53.56
JOB,Standard Output Payment,,505862,Output table New,7674,8/17/2022 2:00,8/17/2022 2:00,32,239.81
JOB,Collector Invoicing,,470857,Billing Payment Card Scotiabank,127,6/6/2022 12:01,6/6/2022 13:16,4491,0.03
JOB,Standard Output Payment,,414859,Output table,30866,1/21/2022 6:47,1/21/2022 6:50,145,212.87
JOB,Start Payment Loader,,516913,Start Payment Loader,1,9/16/2022 0:00,9/16/2022 0:05,341,0
JOB,Collector Invoicing,ScotiabankSalud,561919,Billing Bank Account Scotiabank,0,12/27/2022 12:56,12/27/2022 12:56,39,0
JOB,Accounting Entry By Period,,469869,362 - Emisión - SinFecha,18,6/3/2022 9:30,6/3/2022 9:32,121,0.15
JOB,Accounting Entry By Period,,528010,362 - Emisión Reaseguro Cedido Scotiabank- SinFecha,0,10/18/2022 16:05,10/18/2022 16:05,16,0
JOB,Accounting Entry By Period,,546972,362 - Emisión - SinFecha,218,11/23/2022 16:06,11/23/2022 16:09,170,1.28
JOB,Accounting Entry By Period,,511947,362 - Cobranza - SinFecha,6,9/2/2022 12:41,9/2/2022 12:41,24,0.25
JOB,Accounting Entry By Period,,475854,362 - Cobranza - SinFecha,1596,6/13/2022 11:17,6/13/2022 11:17,33,48.36
JOB,Accounting Entry By Period,,543941,362 - Cobranza - SinFecha,10,11/17/2022 16:17,11/17/2022 16:17,22,0.45
JOB,Start Payment Loader,,488902,Start Payment Loader,0,7/22/2022 0:00,7/22/2022 0:03,191,0
JOB,Accounting Entry By Period,,466857,DAA1A Accounting,400,5/30/2022 17:11,5/30/2022 17:12,80,5
JOB,Accounting Entry By Period,,412895,362 - Emisión - SinFecha,20,1/19/2022 11:45,1/19/2022 11:46,85,0.24
JOB,Collector Invoicing,,451884,Billing Bank Account Scotiabank,1,4/25/2022 17:42,4/25/2022 20:42,10804,0
JOB,Accounting Entry By Period,,536909,362 - Emisión - SinFecha,2052,11/1/2022 18:27,11/1/2022 18:28,65,31.57
JOB,Accounting Entry By Period,,484870,362 - Cobranza - SinFecha,0,7/8/2022 11:09,7/8/2022 11:10,54,0
JOB,Accounting Entry By Period,,525913,362 - Cobranza - SinFecha,8,10/13/2022 12:07,10/13/2022 12:08,27,0.3
JOB,Accounting Entry By Period,,482888,362 - Emisión - SinFecha,105,7/6/2022 14:56,7/6/2022 14:58,116,0.91
JOB,Collector Invoicing,ScotiabankSalud,550911,Billing Payment Card Scotiabank,34,11/29/2022 10:01,11/29/2022 10:06,341,0.1
JOB,Accounting Entry By Period,,462854,362 - Emisión - SinFecha,5,5/23/2022 9:02,5/23/2022 9:04,71,0.07
JOB,Collector Invoicing,,441864,Billing Bank Account Scotiabank,1,3/29/2022 12:17,3/29/2022 12:28,624,0
JOB,Collector Invoicing,,451881,Billing Bank Account Scotiabank,1,4/25/2022 13:39,4/25/2022 13:51,739,0
JOB,Accounting Entry By Period,,452880,362 - Cobranza - SinFecha,532,4/28/2022 9:54,4/28/2022 9:55,38,14
JOB,Accounting Entry By Period,,482896,DAA1A Accounting,0,7/7/2022 10:04,7/7/2022 10:05,111,0
JOB,Collector Invoicing,,453873,Billing Bank Account Scotiabank,18,4/29/2022 13:50,4/29/2022 14:04,820,0.02
JOB,Accounting Entry By Period,,510908,362 - Cobranza - SinFecha,266,8/29/2022 10:42,8/29/2022 10:42,26,10.23
JOB,Accounting Entry By Period,,480933,DAA1A Accounting,4032,6/29/2022 12:34,6/29/2022 12:36,103,39.15
JOB,Collector Invoicing,ScotiabankSalud,514906,Billing Bank Account Scotiabank,1,9/9/2022 11:51,9/9/2022 11:52,18,0.06
JOB,Accounting Entry By Period,,495862,DAA1A Accounting,13542,8/1/2022 11:59,8/1/2022 12:01,112,120.91
JOB,Accounting Entry By Period,,542965,362 - Cobranza - SinFecha,34,11/15/2022 19:12,11/15/2022 19:13,31,1.1
JOB,Accounting Entry By Period,,460967,362 - Emisión - SinFecha,8,5/18/2022 13:31,5/18/2022 13:32,106,0.08
JOB,Collector Invoicing,,424854,Billing Payment Card Scotiabank,113,2/21/2022 10:26,2/21/2022 10:57,1847,0.06
JOB,Accounting Entry By Period,,408887,DAA1A Accounting,864,1/3/2022 21:38,1/3/2022 21:38,9,96
JOB,Accounting Entry By Period,,487884,362 - Emisión - SinFecha,12,7/20/2022 8:19,7/20/2022 8:20,89,0.13
JOB,Accounting Entry By Period,,452865,DAA1A Accounting,2583,4/27/2022 11:29,4/27/2022 11:30,87,29.69
JOB,Collector Invoicing,,415853,Billing Payment Card Scotiabank,3,1/21/2022 14:21,1/21/2022 14:28,395,0.01
JOB,Collector Invoicing,,433868,Billing Bank Account Scotiabank,1,3/16/2022 11:07,3/16/2022 11:18,616,0
JOB,Collector Invoicing,,487869,Billing Bank Account Scotiabank,3528,7/19/2022 7:32,7/19/2022 8:01,1696,2.08
JOB,Accounting Entry By Period,,453882,DBA1A Accounting,36964,4/29/2022 14:46,4/29/2022 14:47,74,499.51
JOB,Collector Invoicing,,447867,Billing Payment Card Scotiabank,40,4/13/2022 10:02,4/13/2022 10:33,1891,0.02
JOB,Accounting Entry By Period,,434911,DBB1A Accounting,286,3/18/2022 13:38,3/18/2022 13:38,8,35.75
JOB,Standard Output Payment,,502869,Output table New,19433,8/11/2022 2:00,8/11/2022 2:01,60,323.88
JOB,Collector Invoicing,ScotiabankSalud,535908,Billing Bank Account Scotiabank,0,10/31/2022 11:03,10/31/2022 11:03,18,0
JOB,Accounting Entry By Period,,503937,DAA1A Accounting,4743,8/15/2022 19:05,8/15/2022 19:06,85,55.8
JOB,Collector Invoicing,,440864,Billing Payment Card Scotiabank,1,3/28/2022 12:42,3/28/2022 13:01,1116,0
JOB,Accounting Entry By Period,,511901,DAA1A Accounting,53304,8/31/2022 10:01,8/31/2022 10:05,230,231.76
JOB,Standard Output Payment,,553996,Output table New,6512,12/6/2022 23:00,12/6/2022 23:01,73,89.21
JOB,Accounting Entry By Period,,546975,362 - Emisión - SinFecha,12,11/23/2022 16:53,11/23/2022 16:55,142,0.08
JOB,Accounting Entry By Period,,461868,362 - Emisión - SinFecha,456,5/19/2022 19:23,5/19/2022 19:25,126,3.62
JOB,Accounting Entry By Period,,493871,362 - Cobranza - SinFecha,0,7/27/2022 23:35,7/27/2022 23:36,59,0
JOB,Accounting Entry By Period,,430871,DAA1A Accounting,1170,3/8/2022 14:52,3/8/2022 14:53,22,53.18
JOB,Collector Invoicing,,412882,Billing Bank Account Scotiabank,1,1/18/2022 11:29,1/18/2022 11:36,387,0
JOB,Accounting Entry By Period,,460974,362 - Cobranza - SinFecha,8,5/18/2022 18:18,5/18/2022 18:19,60,0.13
JOB,Accounting Entry By Period,,450890,362 - Emisión - SinFecha,549,4/21/2022 12:50,4/21/2022 12:52,110,4.99
JOB,Accounting Entry By Period,,442855,362 - Emisión - SinFecha,0,4/1/2022 8:27,4/1/2022 8:29,112,0
JOB,Accounting Entry By Period,,485896,DAA1A Accounting,3951,7/14/2022 21:53,7/14/2022 21:55,148,26.7
JOB,Accounting Entry By Period,,422862,DAA1A Accounting,67548,2/18/2022 9:51,2/18/2022 9:54,142,475.69
JOB,Accounting Entry By Period,,524909,362 - Emisión - SinFecha,18,10/10/2022 13:48,10/10/2022 13:49,55,0.33
JOB,Collector Invoicing,,447866,Billing Bank Account Scotiabank,2875,4/13/2022 10:01,4/13/2022 10:25,1442,1.99
JOB,Standard Output Payment,,474947,Output table New,8244,6/12/2022 15:14,6/12/2022 15:15,14,588.86
JOB,Collector Invoicing,ScotiabankSalud,535911,Billing Bank Account Scotiabank,3763,10/31/2022 11:18,10/31/2022 11:24,353,10.66
JOB,Standard Output Payment,,545951,Output table New,54268,11/18/2022 23:00,11/18/2022 23:10,643,84.4
JOB,Accounting Entry By Period,,525909,362 - Cobranza - SinFecha,300,10/13/2022 11:41,10/13/2022 11:41,27,11.11
JOB,Start Payment Loader,,495904,Start Payment Loader,0,8/2/2022 0:00,8/2/2022 0:09,588,0
JOB,Accounting Entry By Period,,481856,362 - Emisión - SinFecha,1186,7/1/2022 9:31,7/1/2022 9:33,79,15.01
JOB,Accounting Entry By Period,,466854,362 - Cobranza - SinFecha,8,5/30/2022 16:42,5/30/2022 16:42,20,0.4
JOB,Accounting Entry By Period,,559942,DAA1A Accounting,36288,12/22/2022 17:10,12/22/2022 17:18,444,81.73
JOB,Accounting Entry By Period,,452864,DBA1A Accounting,88,4/27/2022 10:28,4/27/2022 10:28,37,2.38
JOB,Start Payment Loader,,521001,Start Payment Loader,0,10/1/2022 1:00,10/1/2022 1:06,400,0
JOB,Accounting Entry By Period,,433855,DAA1A Accounting,64224,3/16/2022 8:13,3/16/2022 8:15,126,509.71
JOB,Collector Invoicing,,419867,Billing Payment Card Scotiabank,1,2/11/2022 11:10,2/11/2022 11:19,578,0
JOB,Accounting Entry By Period,,416878,DAA1A Accounting,576,2/1/2022 23:18,2/1/2022 23:19,11,52.36
JOB,Screening Adam,,510923,Sreening ADAM,5122291,8/30/2022 6:00,8/30/2022 8:47,10058,509.28
JOB,Accounting Entry By Period,,559912,362 - Emisión - SinFecha,16,12/22/2022 11:11,12/22/2022 11:13,153,0.1
JOB,Accounting Entry By Period,,501883,DAA1A Accounting,0,8/9/2022 9:57,8/9/2022 9:58,84,0
JOB,Collector Invoicing,ScotiabankSalud,517937,Billing Payment Card Scotiabank,1,9/23/2022 11:45,9/23/2022 11:46,71,0.01
JOB,Screening Adam,,439857,Sreening ADAM,4949343,3/26/2022 6:00,3/26/2022 8:06,7602,651.06
JOB,Collector Invoicing,ScotiabankSalud,522255,Billing Payment Card Scotiabank,28,10/7/2022 13:15,10/7/2022 13:21,348,0.08
JOB,Accounting Entry By Period,,457856,DAA1A Accounting,3704,5/9/2022 11:54,5/9/2022 11:56,85,43.58
JOB,Accounting Entry By Period,,557905,362 - Emisión Reaseguro Cedido Scotiabank- SinFecha,12,12/19/2022 8:24,12/19/2022 8:24,27,0.44
JOB,Standard Output Payment,,503922,Output table New,0,8/15/2022 2:00,8/15/2022 2:00,1,0
JOB,Accounting Entry By Period,,516902,362 - Cobranza - SinFecha,46,9/15/2022 8:45,9/15/2022 8:46,58,0.79
JOB,Accounting Entry By Period,,542964,DAA1A Accounting,41807,11/15/2022 17:11,11/15/2022 17:14,225,185.81
JOB,Accounting Entry By Period,,550904,362 - Cobranza - SinFecha,56,11/28/2022 17:19,11/28/2022 17:19,19,2.95
JOB,Accounting Entry By Period,,512901,DBB1A Accounting,0,9/2/2022 14:47,9/2/2022 14:47,7,0
JOB,Start Payment Loader,,502868,Start Payment Loader,0,8/11/2022 0:00,8/11/2022 0:11,672,0
JOB,Accounting Entry By Period,,531901,DAA1A Accounting,17757,10/24/2022 9:25,10/24/2022 9:28,168,105.7
JOB,Accounting Entry By Period,,528077,362 - Emisión - SinFecha,759,10/20/2022 12:38,10/20/2022 12:40,95,7.99
JOB,Accounting Entry By Period,,464874,DAA1A Accounting,6760,5/26/2022 9:44,5/26/2022 9:45,93,72.69
JOB,Collector Invoicing,,446902,Billing Bank Account Scotiabank,3077,4/8/2022 10:09,4/8/2022 10:35,1580,1.95
JOB,Standard Output Payment,,474901,Output table New,1,6/10/2022 21:28,6/10/2022 21:30,135,0.01
JOB,Accounting Entry By Period,,511940,DAA1A Accounting,5220,9/2/2022 8:43,9/2/2022 8:45,115,45.39
JOB,Accounting Entry By Period,,517924,362 - Emisión - SinFecha,5,9/22/2022 16:57,9/22/2022 16:58,104,0.05
JOB,Accounting Entry By Period,,480929,DAA1A Accounting,1206,6/29/2022 12:17,6/29/2022 12:18,85,14.19
JOB,Accounting Entry By Period,,432882,362 - Emisión - SinFecha,8,3/15/2022 10:10,3/15/2022 10:11,69,0.12
JOB,Accounting Entry By Period,,491901,DAA1A Accounting,0,7/25/2022 11:35,7/25/2022 11:37,89,0
